Column1,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1691,1692,,60,3,68.58035714,12891,1,0,0,3,0,0,0,8,2,2,0,4,8,5,2002,2002,1,0,10,12,1,101,2,4,2,0,3,3,2,651,5,0,219,870,0,0,1,3,878,1126,0,2004,1,0,2,1,4,1,2,8,6,1,2,3,2002,0,3,644,3,4,2,0,48,0,0,0,0,0,2,2,0,7,2009,8,4
1692,1693,,80,3,61,9734,1,0,0,3,0,4,0,8,6,2,0,6,7,5,2004,2004,1,0,10,12,1,0,2,4,2,2,3,2,2,241,4,113,30,384,0,0,1,3,744,630,0,1374,0,0,2,1,3,1,2,7,6,0,2,3,2004,0,2,400,3,4,2,0,0,0,0,0,0,0,2,2,0,5,2009,8,4
1693,1694,,60,3,42,8433,1,0,0,3,0,4,0,8,2,2,0,4,6,5,2000,2000,1,0,10,12,1,0,3,4,2,2,3,3,2,683,5,0,111,794,0,0,1,3,819,695,0,1514,1,0,2,1,3,1,3,7,6,1,4,1,2000,0,2,394,3,4,2,0,72,0,0,0,0,0,2,2,0,6,2009,8,4
1694,1695,,80,3,62,7750,1,0,3,3,0,4,0,8,2,2,0,6,7,5,1999,2000,1,0,10,12,1,0,3,4,2,2,3,3,5,0,5,0,384,384,0,0,1,3,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,4,3,1999,1,2,400,3,4,2,0,0,0,0,0,0,0,2,2,0,3,2009,8,4
1695,1696,,60,3,68.58035714,15896,1,0,1,3,0,1,0,8,8,2,0,4,7,5,1999,1999,1,0,10,12,1,210,2,4,2,2,3,3,0,913,5,0,264,1177,0,0,1,3,1223,1089,0,2312,1,0,2,1,4,1,2,8,6,1,4,3,1999,0,3,658,3,4,2,298,0,0,0,0,0,0,2,2,0,5,2009,8,4
1696,1697,,80,3,64,7848,1,0,0,3,0,4,0,8,2,2,0,6,7,6,1999,1999,1,0,10,12,1,0,3,4,2,3,3,3,5,0,5,0,384,384,0,0,1,3,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,4,3,1999,0,2,410,3,4,2,0,0,0,0,0,0,0,2,2,0,6,2009,8,4
1697,1698,,60,3,106,12720,1,0,3,3,0,4,0,15,2,2,0,4,8,5,2000,2000,1,0,10,12,1,150,2,4,2,2,3,2,2,1173,5,0,282,1455,0,0,1,3,1466,1221,0,2687,1,0,2,1,4,1,2,10,6,2,4,3,2000,1,3,810,3,4,2,252,30,0,0,0,0,0,2,2,0,9,2009,8,4
1698,1699,,20,3,68.58035714,10750,1,0,0,3,0,1,0,15,2,2,0,2,8,5,1994,1995,3,0,11,13,1,634,2,4,2,2,3,0,1,236,2,1526,262,2024,0,0,1,3,2063,0,0,2063,1,0,2,0,3,1,2,7,6,2,2,1,1994,0,3,815,3,4,2,182,56,0,0,0,0,0,2,2,0,6,2009,8,4
1699,1700,,60,3,79,9085,1,0,3,3,0,4,0,15,2,2,0,4,7,5,1995,1996,1,0,10,12,1,286,2,4,2,2,3,3,2,816,5,0,254,1070,0,0,1,3,1094,967,0,2061,1,0,2,1,3,1,2,7,6,1,4,1,1995,0,2,647,3,4,2,296,102,209,0,0,0,0,2,2,0,11,2009,8,4
1700,1701,,60,3,68.58035714,11692,1,0,0,3,0,4,0,15,2,2,0,4,8,5,1993,1994,1,0,6,6,1,372,2,4,2,2,3,3,2,624,5,0,549,1173,0,0,1,3,1215,1017,0,2232,1,0,2,1,3,1,2,8,6,1,4,1,1993,1,2,623,3,4,2,173,165,0,0,0,0,0,2,2,0,10,2009,8,4
1701,1702,,20,3,86,11194,1,0,0,3,0,4,0,21,4,2,0,2,8,5,2008,2008,1,0,10,12,2,240,2,4,2,2,3,2,5,0,5,0,1696,1696,0,0,1,3,1696,0,0,1696,0,0,2,0,3,1,2,7,6,0,2,1,2008,1,3,972,3,4,2,120,56,0,0,0,0,0,2,2,0,9,2009,8,4
1702,1703,,20,3,78,10206,1,0,3,3,0,4,0,21,4,2,0,2,8,5,2008,2008,1,0,10,12,1,294,2,4,2,2,3,3,5,0,5,0,1614,1614,0,0,1,3,1658,0,0,1658,0,0,2,1,3,1,2,7,6,1,2,1,2008,0,3,726,3,4,2,144,44,0,0,0,0,0,2,2,0,9,2009,8,4
1703,1704,,20,3,85,10130,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,0,10,12,2,260,2,4,2,2,3,0,2,1294,5,0,408,1702,0,0,1,3,1702,0,0,1702,1,0,2,0,3,1,2,7,6,1,2,1,2007,1,3,844,3,4,2,0,69,0,0,0,0,0,2,2,0,3,2009,8,4
1704,1705,,20,3,76,9139,1,0,0,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,0,10,12,2,206,2,4,2,0,3,0,2,379,5,0,1043,1422,0,0,1,3,1432,0,0,1432,0,0,2,0,3,1,2,7,6,1,2,1,2006,0,2,492,3,4,2,297,50,0,0,0,0,0,2,2,0,9,2009,8,4
1705,1706,,20,3,85,11128,1,0,3,3,0,0,0,21,4,4,0,2,9,5,2005,2006,3,0,10,12,2,198,0,4,2,0,3,1,2,2158,5,0,300,2458,0,0,1,3,2490,0,0,2490,1,0,2,0,2,1,0,9,6,2,2,1,2005,0,3,795,3,4,2,70,226,0,0,0,0,0,0,2,0,10,2009,8,4
1706,1707,,20,1,90,7993,1,0,0,3,0,4,0,21,2,2,0,2,7,5,2008,2009,1,0,10,12,1,101,2,4,2,0,3,3,5,0,5,0,1436,1436,0,0,1,3,1436,0,0,1436,0,0,2,0,3,1,2,6,6,0,2,1,2008,0,2,529,3,4,2,0,121,0,0,0,0,0,2,2,0,10,2009,6,5
1707,1708,,20,1,72,8640,1,0,3,3,0,4,0,21,2,2,0,2,7,5,2008,2008,3,0,10,12,1,0,2,4,2,2,3,3,5,0,5,0,1402,1402,0,0,1,3,1402,0,0,1402,0,0,2,0,3,1,2,7,6,0,2,1,2008,1,2,625,3,4,2,205,126,0,0,0,0,0,2,2,0,5,2009,8,4
1708,1709,,20,1,112,12606,1,0,0,3,0,4,0,21,2,2,0,2,9,5,2007,2008,1,0,10,12,2,120,2,4,2,2,3,0,5,0,5,0,1530,1530,0,0,1,3,1530,0,0,1530,0,0,2,0,3,1,2,7,6,1,2,1,2008,1,3,984,3,4,2,212,136,0,0,0,0,0,2,2,0,5,2009,8,4
1709,1710,,20,1,75,7500,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,0,10,12,2,238,2,4,2,2,3,3,2,24,5,0,1348,1372,0,0,1,3,1448,0,0,1448,0,0,2,0,2,1,2,6,6,1,2,1,2006,1,2,692,3,4,2,0,140,0,0,0,0,0,2,2,0,6,2009,8,4
1710,1711,,60,1,84,10603,1,0,3,3,0,4,0,21,2,2,0,4,8,5,2006,2006,3,0,10,12,2,121,2,4,2,0,1,3,2,682,5,0,218,900,0,0,1,3,909,886,0,1795,1,0,2,1,3,1,2,8,6,1,2,1,2006,0,3,782,3,4,2,168,45,0,0,0,0,0,2,2,0,7,2009,8,4
1711,1712,,20,1,65,8125,1,0,3,3,0,0,0,21,2,2,0,2,8,5,2008,2009,3,0,10,12,1,288,2,4,2,2,3,3,5,0,5,0,1836,1836,0,0,1,3,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,1,2009,0,2,517,3,4,2,0,175,0,0,0,0,0,2,2,0,10,2009,6,5
1712,1713,,20,1,85,10625,1,0,3,3,0,4,0,21,2,2,0,2,7,5,2006,2007,1,0,10,12,1,0,2,4,2,2,3,3,2,1430,5,0,222,1652,0,0,1,3,1662,0,0,1662,1,0,2,0,3,1,0,8,6,1,2,1,2006,1,3,711,3,4,2,168,120,0,0,0,0,0,2,2,0,3,2009,8,4
1713,1714,,20,1,68,8736,1,0,0,3,0,4,0,21,2,2,0,2,7,5,2003,2004,1,0,10,14,1,0,2,4,2,2,3,3,2,771,0,360,422,1553,0,0,1,3,1553,0,0,1553,1,0,2,0,3,1,2,6,6,0,2,1,2003,1,2,588,3,4,2,192,88,0,0,0,0,0,2,2,0,8,2009,8,4
1714,1715,,60,1,65,8127,1,0,0,3,0,4,0,21,2,2,0,4,7,5,2003,2003,1,0,10,12,1,0,2,4,2,2,3,3,2,410,5,0,402,812,0,0,1,3,812,841,0,1653,1,0,2,1,3,1,2,6,6,0,2,1,2003,1,2,628,3,4,2,0,45,0,0,0,0,0,2,2,0,3,2009,8,4
1715,1716,,20,3,80,9605,1,0,3,3,0,0,0,20,2,2,0,2,7,6,2007,2007,1,0,10,12,1,0,2,4,2,2,3,3,5,0,5,0,1218,1218,0,0,1,3,1218,0,0,1218,0,0,1,1,3,1,2,6,6,0,2,5,2007,1,2,576,3,4,2,0,178,0,0,0,0,0,2,2,0,4,2009,8,4
1716,1717,,20,3,63,7500,1,0,3,3,0,4,0,20,2,2,0,2,7,5,2006,2006,1,0,10,12,1,0,2,4,2,2,1,3,2,54,5,0,1087,1141,0,0,1,3,1141,0,0,1141,1,0,1,1,3,1,2,6,6,0,2,5,2006,1,2,484,3,4,2,182,0,0,0,0,0,0,2,2,0,6,2009,8,4
1717,1718,,20,3,63,7500,1,0,3,3,0,4,0,20,2,2,0,2,6,5,2004,2004,1,0,10,12,1,0,3,4,2,2,3,3,5,0,5,0,1158,1158,0,0,1,3,1158,0,0,1158,0,0,1,1,3,1,2,5,6,0,2,1,1977.721217,2,0,0,3,4,2,0,50,0,0,0,0,0,2,2,0,8,2009,8,4
1718,1719,,60,3,96,10628,1,0,0,3,0,0,0,20,2,2,0,4,7,5,2004,2004,1,0,10,12,1,0,2,4,2,2,3,1,5,0,5,0,835,835,0,0,1,3,871,941,0,1812,0,0,2,1,3,1,2,8,6,0,2,3,2004,1,2,478,3,4,2,146,91,0,0,0,0,0,2,2,0,1,2009,8,4
1719,1720,,20,3,76,10141,1,0,0,3,0,4,0,20,2,2,0,2,8,5,2004,2004,1,1,10,12,1,264,2,4,2,2,3,1,1,516,4,774,222,1512,0,0,1,3,1512,0,0,1512,0,0,2,0,3,1,2,6,6,0,2,1,2004,1,3,845,3,4,2,210,36,0,0,0,0,0,2,2,0,1,2009,8,4
1720,1721,,20,3,63,13072,1,0,3,3,0,4,0,20,5,2,0,2,7,5,2004,2005,1,0,10,12,1,0,2,4,2,2,3,3,5,0,5,0,1114,1114,0,0,1,3,1114,0,0,1114,0,0,1,1,3,1,2,6,6,0,2,5,2005,2,2,576,3,4,2,248,102,0,0,0,0,0,2,2,0,5,2009,8,4
1721,1722,,20,3,63,13072,1,0,3,3,0,4,0,20,5,2,0,2,5,5,2004,2004,1,0,10,12,1,0,3,4,2,2,3,3,5,0,5,0,1114,1114,0,0,1,3,1114,0,0,1114,0,0,1,1,3,1,2,6,6,0,2,1,1977.721217,2,0,0,3,4,2,0,39,0,0,0,0,0,2,2,0,8,2009,8,4
1722,1723,,20,3,60,12450,1,0,3,3,0,4,0,20,5,2,0,2,5,5,2003,2004,1,0,10,12,1,0,3,4,2,2,3,3,2,836,5,0,278,1114,0,0,1,3,1114,0,0,1114,1,0,2,0,3,1,2,6,6,0,2,5,2004,2,2,576,3,4,2,0,42,0,0,0,0,0,2,2,0,6,2009,8,4
1723,1724,,20,3,61,7328,1,0,3,3,0,4,0,20,2,2,0,2,7,5,2008,2009,1,0,10,12,1,140,2,4,2,2,3,3,5,0,5,0,1450,1450,0,0,1,3,1450,0,0,1450,0,0,2,0,2,1,2,6,6,0,2,1,2008,1,3,788,3,4,2,0,93,0,0,0,0,0,2,2,0,2,2009,6,5
1724,1725,,60,3,43,11492,1,0,0,3,0,1,0,20,2,2,0,4,7,5,1996,1997,1,0,10,12,1,132,2,4,2,2,3,3,2,637,5,0,276,913,0,0,1,3,913,1209,0,2122,1,0,2,1,4,1,2,8,6,1,4,1,1997,1,2,559,3,4,2,0,74,0,0,0,0,0,2,2,0,4,2009,8,4
1725,1726,,60,3,70,7703,1,0,3,3,0,4,0,20,2,2,0,4,6,6,1992,1992,1,0,6,6,1,0,2,2,2,2,1,3,2,52,4,364,400,816,0,0,1,3,833,897,0,1730,0,0,2,1,3,1,2,6,6,0,2,1,1992,1,2,528,3,4,2,0,91,0,0,168,0,0,2,2,0,11,2009,8,4
1726,1727,,120,3,50,7175,1,0,3,3,0,4,0,20,2,2,4,2,6,5,1990,1991,1,0,8,7,1,0,2,4,2,2,3,3,5,0,5,0,1332,1332,0,2,1,3,1332,0,0,1332,0,0,2,0,2,1,2,5,6,0,2,1,1990,1,2,542,3,4,2,0,60,0,0,0,0,0,2,2,0,2,2009,8,4
1727,1728,,60,3,70,9109,1,0,3,3,0,4,0,20,5,2,0,4,7,5,1994,1994,1,0,10,12,1,0,2,4,2,2,3,3,3,36,2,596,122,754,0,0,1,3,754,786,0,1540,1,0,2,1,3,1,2,6,6,0,2,1,1994,1,2,495,3,4,2,140,32,0,0,0,0,0,2,2,0,10,2009,8,4
1728,1729,,60,3,68.58035714,10274,1,0,0,3,0,1,0,20,2,2,0,4,6,7,1986,1986,1,0,10,12,1,141,3,2,1,2,3,3,4,331,5,0,345,676,0,4,1,3,698,702,0,1400,0,0,2,1,3,1,3,6,6,0,2,1,1986,1,2,465,3,4,2,0,48,0,0,0,0,0,2,2,0,7,2009,8,4
1729,1730,,90,3,75,8250,1,0,3,3,0,4,0,20,2,2,2,4,6,7,1981,1981,1,0,11,14,1,0,3,4,3,3,3,3,2,0,5,0,0,0,0,4,1,3,964,918,0,1882,0,0,2,0,4,2,3,8,6,2,4,1,1981,2,2,612,3,4,2,0,0,0,0,0,0,0,2,2,0,5,2009,8,4
1730,1731,,20,3,63,9750,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1962,1962,3,0,6,9,1,0,3,4,1,3,3,3,3,68,1,884,28,980,0,2,1,3,980,0,0,980,1,0,1,0,3,1,3,5,6,0,2,5,1969,2,2,400,3,4,2,0,28,0,0,0,0,0,2,2,0,11,2009,8,4
1731,1732,,20,3,68.58035714,8499,1,0,0,3,0,0,0,19,1,2,0,2,5,6,1961,1961,1,0,7,8,1,0,3,4,1,3,3,3,2,660,5,0,204,864,0,0,1,3,864,0,0,864,1,0,1,0,3,1,3,5,6,0,2,5,1982,2,2,732,3,4,2,0,312,0,0,0,0,0,2,2,0,6,2009,8,4
1732,1733,,20,3,68.58035714,9079,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,1,0,11,9,1,0,3,4,1,3,3,3,1,864,5,0,0,864,0,4,1,3,864,0,0,864,0,0,1,0,2,1,3,5,6,0,2,1,1961,2,1,440,3,4,2,158,0,0,0,0,0,0,2,2,0,7,2009,8,4
1733,1734,,20,3,68.58035714,9316,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,0,6,9,1,0,3,4,1,3,3,3,4,544,5,0,480,1024,0,2,1,3,1020,0,0,1020,0,0,2,0,3,1,3,5,6,0,2,1,1965,2,1,288,3,4,2,171,0,0,0,0,0,0,2,2,0,5,2009,7,3
1734,1735,,20,3,68.58035714,7791,1,0,0,3,0,4,0,19,5,2,0,2,5,8,1963,1995,1,0,8,9,1,0,2,2,1,3,3,3,0,624,5,0,288,912,0,0,1,3,912,0,0,912,1,0,1,0,3,1,2,6,6,0,2,1,1963,1,1,300,3,4,2,0,0,0,0,0,0,0,1,2,0,10,2009,8,4
1735,1736,,20,3,65,7150,1,0,3,3,0,4,0,19,1,2,0,2,5,6,1962,1962,1,0,10,12,1,60,3,4,1,3,3,3,3,140,1,590,182,912,0,2,1,3,912,0,0,912,0,1,1,0,3,1,3,6,6,0,2,1,1962,2,1,252,3,4,2,0,0,0,0,0,0,0,2,2,0,10,2009,8,4
1736,1737,,20,3,68.58035714,15676,1,0,0,2,0,4,0,24,2,2,0,2,8,8,1980,1980,1,0,10,12,1,115,2,2,1,2,1,1,0,1733,4,92,189,2014,0,2,1,3,2014,0,0,2014,1,0,2,0,2,1,2,6,0,2,2,1,1980,1,3,864,3,4,2,462,0,0,255,0,0,0,2,2,0,4,2009,8,4
1737,1738,,60,3,68.58035714,11949,1,0,3,3,0,4,0,15,2,2,0,4,7,8,1991,2008,1,0,10,12,1,196,2,2,2,2,3,3,2,601,0,216,158,975,0,0,1,3,975,780,0,1755,0,1,2,1,3,1,2,7,6,1,4,1,1991,2,2,524,3,4,2,502,60,0,0,0,0,0,0,2,0,7,2009,8,4
1738,1739,,160,1,32,2880,1,1,3,3,0,4,0,21,2,2,3,4,7,5,2004,2005,1,0,7,8,1,0,2,4,2,2,3,3,5,0,5,0,1376,1376,0,0,1,3,1376,1629,0,3005,0,0,2,1,3,1,2,9,4,1,4,3,2004,0,3,704,3,4,2,0,177,0,0,0,0,0,2,2,0,7,2009,8,4
1739,1740,,120,1,68.58035714,3830,1,1,0,3,0,4,0,21,2,2,4,2,6,5,2008,2008,1,0,10,12,2,280,2,4,2,2,3,3,5,0,5,0,1726,1726,0,0,1,3,1726,0,0,1726,0,0,2,1,2,1,2,6,6,1,2,1,2008,0,2,561,3,4,2,0,254,0,0,0,0,0,2,2,0,1,2009,6,5
1740,1741,,120,1,68.58035714,4217,1,1,0,3,0,4,0,21,2,2,4,2,6,5,2008,2008,1,0,10,12,2,252,2,4,2,2,3,3,2,962,5,0,183,1145,0,0,1,3,1256,0,0,1256,1,0,1,1,1,1,2,5,6,1,2,1,2008,0,2,641,3,4,2,0,169,0,0,0,0,0,2,2,0,3,2009,8,4
1741,1742,,160,1,34,2998,1,0,3,3,0,4,0,21,2,2,4,4,6,5,2000,2000,1,0,7,8,1,513,2,4,2,2,3,3,2,507,5,0,249,756,0,0,1,3,756,756,0,1512,1,0,2,1,2,1,2,4,6,0,2,5,2000,2,2,440,3,4,2,0,32,0,0,0,0,0,2,2,0,8,2009,8,4
1742,1743,,160,1,35,3768,1,0,3,3,0,2,0,21,2,2,4,4,7,5,1999,1999,3,0,7,8,1,218,2,4,2,2,3,3,2,549,5,0,142,691,0,0,1,3,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,2,5,1999,2,2,506,3,4,2,0,34,0,0,0,0,0,2,2,0,9,2009,8,4
1743,1744,,20,3,68.58035714,14694,1,0,0,3,0,4,0,24,2,2,0,2,8,9,1977,2008,1,0,7,8,1,450,0,0,1,2,1,1,2,1252,0,136,306,1694,0,0,1,3,1694,0,0,1694,1,0,2,0,2,1,0,5,6,1,2,1,1977,0,2,642,3,4,2,501,120,0,225,0,0,0,2,2,0,6,2009,8,4
1744,1745,,20,3,110,15417,1,0,3,3,0,4,0,24,2,2,0,2,7,5,1981,1981,1,0,3,3,1,0,2,4,1,2,3,2,3,121,5,0,1619,1740,0,4,1,3,1740,0,0,1740,0,0,1,1,2,1,2,7,6,0,2,1,1981,1,2,540,3,4,2,228,20,218,0,0,0,0,2,2,0,6,2009,8,4
1745,1746,,80,3,80,9600,1,0,3,2,0,2,1,24,1,2,0,6,8,5,1976,1976,1,0,8,9,1,200,2,2,1,3,3,3,5,0,5,0,392,392,0,0,1,3,1487,1012,0,2499,0,0,2,1,4,1,3,5,6,1,2,1,1976,2,2,527,3,4,2,0,64,0,0,0,0,0,2,2,0,1,2009,8,0
1746,1747,,60,3,68.58035714,12732,1,0,0,3,0,1,0,14,4,2,0,4,7,6,1974,1974,1,0,10,12,1,0,3,4,1,3,3,2,2,560,3,42,150,752,0,4,1,3,1285,782,0,2067,0,0,2,1,3,1,2,7,6,2,4,1,1974,1,2,784,3,4,2,297,40,0,0,0,0,0,2,2,0,6,2009,8,4
1747,1748,,60,3,80,10400,1,0,3,3,0,4,0,14,3,2,0,4,6,7,1967,1997,1,0,7,8,1,256,3,4,2,3,3,3,5,0,5,0,932,932,0,2,1,3,1271,1369,0,2640,0,0,2,1,5,1,2,8,6,1,4,1,1967,1,2,515,3,4,2,0,120,0,0,168,0,0,2,2,0,5,2009,8,4
1748,1749,,20,3,80,9600,1,0,3,3,0,4,0,14,1,2,0,2,5,5,1969,1969,1,0,6,6,1,128,3,4,1,2,3,2,0,553,4,147,588,1288,0,4,1,3,1336,0,0,1336,0,1,2,0,3,1,3,6,6,1,1,1,1969,1,2,502,3,4,2,312,11,0,0,0,0,0,2,2,650,8,2009,8,4
1749,1750,,20,3,75,9000,1,0,3,3,0,4,0,14,1,2,0,2,6,5,1969,1969,1,0,6,6,1,200,3,4,1,3,3,0,1,955,5,0,261,1216,0,4,1,3,1216,0,0,1216,1,0,1,0,3,1,3,5,6,0,2,1,1969,2,1,336,3,4,2,0,0,0,0,0,0,0,2,2,0,8,2009,8,0
1750,1751,,60,3,68.58035714,13774,1,0,0,3,0,4,0,14,2,2,0,4,7,7,1977,1992,3,0,6,6,1,283,3,2,2,2,3,3,2,432,5,0,476,908,0,0,1,3,1316,972,0,2288,0,0,1,2,4,1,2,8,6,2,4,1,1977,1,2,520,3,4,2,321,72,0,0,156,0,0,2,2,0,11,2009,8,4
1751,1752,,20,3,62,7130,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1967,1967,1,0,6,6,1,0,3,4,2,3,3,3,1,648,5,0,216,864,0,4,1,3,864,0,0,864,0,1,1,0,2,1,3,5,6,0,2,1,1967,0,1,312,3,4,2,0,0,0,0,0,0,0,0,2,0,6,2009,8,4
1752,1753,,20,3,80,9600,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,3,0,6,6,1,0,3,4,1,3,3,3,5,0,5,0,1568,1568,0,4,1,3,1568,0,0,1568,0,0,1,1,3,1,3,7,6,0,2,1,1967,2,2,440,3,4,2,160,40,0,0,0,0,0,2,2,0,3,2009,0,4
1753,1754,,60,3,80,9600,1,0,3,3,0,4,0,14,2,2,0,4,7,5,1974,1974,1,0,8,9,1,252,3,4,1,3,3,3,0,698,5,0,467,1165,0,2,1,3,1165,896,0,2061,0,1,2,1,4,1,3,8,6,1,4,1,1974,1,2,498,3,4,2,0,77,0,0,196,0,0,2,2,0,5,2009,0,0
1754,1755,,85,3,68.58035714,16500,1,0,3,3,0,4,0,14,2,2,0,5,6,5,1971,1971,3,0,6,6,1,509,3,4,1,2,3,0,2,962,5,0,270,1232,0,1,1,3,1320,0,0,1320,0,1,2,0,3,1,3,5,6,1,2,1,1971,1,2,495,3,4,2,0,20,0,0,0,0,0,2,2,0,5,2009,8,4
1755,1756,,20,3,60,7436,1,0,3,3,0,4,0,12,2,2,0,2,4,7,1960,1960,1,0,10,12,1,0,3,4,1,3,3,3,0,734,5,0,160,894,0,2,1,3,894,0,0,894,1,0,1,0,2,1,3,5,6,1,3,5,1988,2,2,396,3,4,2,0,0,0,360,0,0,0,1,2,0,8,2009,8,4
1756,1757,,20,3,65,8125,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1959,1959,3,0,7,8,1,0,3,4,1,3,3,3,1,403,5,0,461,864,0,0,1,3,864,0,0,864,0,0,1,0,3,1,3,5,6,0,2,5,1960,2,1,308,3,4,2,0,0,0,0,0,0,0,2,2,0,9,2009,8,4
1757,1758,,20,3,68.58035714,9450,1,0,0,3,0,0,0,12,2,2,0,2,4,5,1957,1957,1,0,11,13,1,160,3,4,1,3,3,3,1,775,5,0,265,1040,0,4,1,3,1362,0,0,1362,1,0,1,0,3,1,3,6,6,1,2,1,1982,1,3,768,3,4,2,0,0,84,0,0,0,0,2,2,0,5,2009,8,4
1758,1759,,20,3,68.58035714,13495,1,0,0,3,0,0,0,12,2,2,0,2,5,6,1956,1956,1,0,11,13,1,70,3,2,1,3,3,3,1,625,3,201,222,1048,0,1,1,3,1728,0,0,1728,1,0,2,0,3,1,3,7,2,1,2,5,1956,2,2,576,3,4,2,0,99,0,0,0,0,0,2,2,0,7,2009,8,4
1759,1760,,20,3,85,9350,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1961,1995,1,0,11,13,1,217,3,4,1,3,3,3,0,310,1,512,491,1313,0,4,1,3,1313,0,0,1313,1,0,1,1,3,1,2,6,6,1,4,1,1961,1,2,610,3,4,2,172,28,0,0,121,0,0,2,2,0,2,2009,8,4
1760,1761,,20,3,115,10500,1,0,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,0,6,6,2,144,3,2,1,3,3,3,3,998,5,0,294,1292,0,4,1,3,1292,0,0,1292,1,0,1,1,3,1,3,6,6,2,2,5,1964,2,2,520,3,4,2,0,32,0,0,92,0,0,2,2,0,7,2009,0,0
1761,1762,,60,3,68.58035714,8970,1,0,0,3,0,0,0,12,2,2,0,4,5,6,1965,1965,1,0,7,8,1,0,3,2,1,3,3,3,0,388,5,0,356,744,0,4,1,3,825,1315,0,2140,0,0,2,1,4,1,3,7,6,1,4,1,1965,0,2,549,3,4,2,0,40,264,0,0,0,0,2,2,0,6,2009,8,4
1762,1763,,80,3,85,11475,1,0,3,3,0,0,0,12,2,2,0,6,6,6,1961,1961,3,0,6,6,1,90,3,4,1,3,3,1,0,568,5,0,640,1208,0,0,1,3,1576,0,0,1576,1,0,1,0,4,1,2,7,6,1,3,3,1961,0,2,368,3,4,2,85,0,0,0,0,0,0,2,2,0,9,2009,8,4
1763,1764,,20,3,68,9768,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1955,1955,1,0,11,13,1,0,3,4,1,3,3,3,4,100,0,247,613,960,0,2,1,3,960,0,0,960,1,0,1,0,2,1,3,5,6,0,2,1,1955,1,1,330,3,4,2,0,70,0,0,0,0,0,2,2,0,2,2009,8,4
1764,1765,,20,3,90,9900,1,0,3,3,0,4,0,12,1,2,0,2,6,5,1967,1967,1,0,2,2,1,0,2,4,1,3,3,3,4,1173,5,0,507,1680,0,4,1,3,1691,0,0,1691,1,0,1,0,2,1,3,5,6,0,2,1,1967,2,2,550,1,4,2,0,67,260,0,0,0,0,2,2,0,4,2009,8,4
1765,1766,,20,3,92,10573,1,0,0,3,0,0,0,12,2,2,0,2,6,6,1961,1961,3,0,7,8,1,3,3,4,1,3,3,3,4,1312,5,0,141,1453,0,0,1,3,1453,0,0,1453,1,0,2,0,3,1,3,6,6,1,4,1,1961,1,2,530,3,4,2,0,49,0,0,288,0,0,0,2,0,4,2009,8,4
1766,1767,,20,3,80,14695,1,0,0,3,0,4,0,12,2,2,0,2,6,8,1966,2008,1,0,7,8,1,210,3,2,1,3,3,3,0,1387,5,0,175,1562,0,2,1,3,1567,0,0,1567,1,0,2,0,2,1,2,5,6,2,2,1,1966,2,2,542,3,4,2,0,110,0,0,342,0,0,1,2,0,7,2009,8,4
1767,1768,,20,3,73,8760,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1956,1956,1,0,11,13,1,164,2,4,1,3,3,3,0,856,5,0,313,1169,0,4,1,3,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,1,1956,1,1,286,3,4,2,257,0,0,0,0,0,0,2,2,0,6,2009,8,4
